Course Code|Course Description|Grade|Pathway or Destination|Enrolment
ADG3M|Drama - Acting/Improvisation|Grade 11|University/College Preparation (Grade 11 & 12 level)|178
ADG3O|Drama - Acting/Improvisation|Grade 11|Open (Grade 9 - 12 level)|152
ADG4M|Drama - Acting/Improvisation|Grade 12|University/College Preparation (Grade 11 & 12 level)|168
ADH4T|Performing Arts Career Studies|Grade 12|College Delivered (Dual Credits)|10
ADJ4T|Acting for Film and Television|Grade 12|College Delivered (Dual Credits)|14
ADP3M|Drama - Playwriting/Theatre Development|Grade 11|University/College Preparation (Grade 11 & 12 level)|70
ADP3O|Drama - Playwriting/Theatre Development|Grade 11|Open (Grade 9 - 12 level)|<10
ADP4M|Drama - Playwriting/Theatre Development|Grade 12|University/College Preparation (Grade 11 & 12 level)|39
ADT3M|Drama - Canadian Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|20
ADT4M|Drama - Canadian Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|25
ADV1O|Drama - Film/Video|Grade 9|Open (Grade 9 - 12 level)|85
ADV2O|Drama - Film/Video|Grade 10|Open (Grade 9 - 12 level)|206
ADV3M|Drama - Film/Video|Grade 11|University/College Preparation (Grade 11 & 12 level)|591
ADV3O|Drama - Film/Video|Grade 11|Open (Grade 9 - 12 level)|109
ADV4M|Drama - Film/Video|Grade 12|University/College Preparation (Grade 11 & 12 level)|357
AEA3O|Exploring and Creating in the Arts|Grade 11|Open (Grade 9 - 12 level)|342
AEA4O|Exploring and Creating in the Arts|Grade 12|Open (Grade 9 - 12 level)|1258
AEB4T|Exploring Art and Design|Grade 12|College Delivered (Dual Credits)|12
AED4T|Art and Design Portfolio Development|Grade 12|College Delivered (Dual Credits)|25
AEF4T|Design|Grade 12|College Delivered (Dual Credits)|20
AEH4T|Elements of Décor|Grade 12|College Delivered (Dual Credits)|<10
AEI4T|Colour in Decoration|Grade 12|College Delivered (Dual Credits)|13
AEL4T|Basic  Design|Grade 12|College Delivered (Dual Credits)|15
AEM4T|Composition and Creativity|Grade 12|College Delivered (Dual Credits)|16
AFA4T|Illustration|Grade 12|College Delivered (Dual Credits)|28
AFB4T|Painting and Drawing|Grade 12|College Delivered (Dual Credits)|13
AFD4T|Drawing|Grade 12|College Delivered (Dual Credits)|51
AFE4T|Basic Digital Photography|Grade 12|College Delivered (Dual Credits)|<10
AFG4T|2D Digital Art|Grade 12|College Delivered (Dual Credits)|39
AFI4T|Digital Photography and Image Editing|Grade 12|College Delivered (Dual Credits)|95
AFJ4T|Digital Art and Design|Grade 12|College Delivered (Dual Credits)|115
AFK4T|Digital Photography Techniques|Grade 12|College Delivered (Dual Credits)|122
AFL4T|Introduction à la photographie|Grade 12|College Delivered (Dual Credits)|<10
AFN4T|Illustration II|Grade 12|College Delivered (Dual Credits)|<10
AFR4T|Modelling and Animation|Grade 12|College Delivered (Dual Credits)|19
AFS4T|Painting and Drawing  Theory|Grade 12|College Delivered (Dual Credits)|<10
AHA4T|History of Popular Music|Grade 12|College Delivered (Dual Credits)|<10
AHB4T|Musical Theatre Production|Grade 12|College Delivered (Dual Credits)|17
AHE4T|Music and Society|Grade 12|College Delivered (Dual Credits)|40
AHF4T|Good Vibrations: The Evolution of Popular Music|Grade 12|College Delivered (Dual Credits)|29
AHG4T|Canadian Music Industry|Grade 12|College Delivered (Dual Credits)|<10
AHK4T|History of Popular Music II|Grade 12|College Delivered (Dual Credits)|16
AHL4T|History of Rock and Roll|Grade 12|College Delivered (Dual Credits)|27
ALC1O|Integrated Arts|Grade 9|Open (Grade 9 - 12 level)|3692
ALC2O|Integrated Arts|Grade 10|Open (Grade 9 - 12 level)|453
AMB1O|Instrumental Music - Brass|Grade 9|Open (Grade 9 - 12 level)|71
AMB2O|Instrumental Music - Brass|Grade 10|Open (Grade 9 - 12 level)|26
AMB3M|Instrumental Music - Brass|Grade 11|University/College Preparation (Grade 11 & 12 level)|128
AMB4M|Instrumental Music - Brass|Grade 12|University/College Preparation (Grade 11 & 12 level)|32
AMC1O|Music for Creating|Grade 9|Open (Grade 9 - 12 level)|178
AMC2O|Music for Creating|Grade 10|Open (Grade 9 - 12 level)|388
AMC3M|Music for Creating|Grade 11|University/College Preparation (Grade 11 & 12 level)|357
AMC3O|Music for Creating|Grade 11|Open (Grade 9 - 12 level)|70
AMC4M|Music for Creating|Grade 12|University/College Preparation (Grade 11 & 12 level)|264
AMD1O|Electronic Music|Grade 9|Open (Grade 9 - 12 level)|17
AMD2O|Electronic Music|Grade 10|Open (Grade 9 - 12 level)|17
AMD3M|Electronic Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|92
AMD3O|Electronic Music|Grade 11|Open (Grade 9 - 12 level)|41
AMD4M|Electronic Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|65
AME1O|Small Ensemble|Grade 9|Open (Grade 9 - 12 level)|131
AME2O|Small Ensemble|Grade 10|Open (Grade 9 - 12 level)|251
AME3M|Small Ensemble|Grade 11|University/College Preparation (Grade 11 & 12 level)|321
AME3O|Small Ensemble|Grade 11|Open (Grade 9 - 12 level)|73
AME4M|Small Ensemble|Grade 12|University/College Preparation (Grade 11 & 12 level)|242
AMG1O|Guitar Music|Grade 9|Open (Grade 9 - 12 level)|1788
AMG2O|Guitar Music|Grade 10|Open (Grade 9 - 12 level)|6890
AMG3M|Guitar Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|1616
AMG3O|Guitar Music|Grade 11|Open (Grade 9 - 12 level)|2145
AMG4M|Guitar Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|1194
AMH1O|Stage-Band Music|Grade 9|Open (Grade 9 - 12 level)|82
AMH2O|Stage-Band Music|Grade 10|Open (Grade 9 - 12 level)|261
AMH3M|Stage-Band Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|425
AMH3O|Stage-Band Music|Grade 11|Open (Grade 9 - 12 level)|46
AMH4M|Stage-Band Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|473
AMI1O|Instrumental Music - Band|Grade 9|Open (Grade 9 - 12 level)|13295
AMI2O|Instrumental Music - Band|Grade 10|Open (Grade 9 - 12 level)|6502
AMI3M|Instrumental Music - Band|Grade 11|University/College Preparation (Grade 11 & 12 level)|3985
AMI3O|Instrumental Music - Band|Grade 11|Open (Grade 9 - 12 level)|67
AMI4M|Instrumental Music - Band|Grade 12|University/College Preparation (Grade 11 & 12 level)|2950
AMJ1O|Vocal Jazz|Grade 9|Open (Grade 9 - 12 level)|<10
AMJ2O|Vocal Jazz|Grade 10|Open (Grade 9 - 12 level)|72
AMJ3M|Vocal Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|139
AMJ3O|Vocal Jazz|Grade 11|Open (Grade 9 - 12 level)|48
AMJ4M|Vocal Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|160
AMK1O|Keyboard Music|Grade 9|Open (Grade 9 - 12 level)|537
AMK2O|Keyboard Music|Grade 10|Open (Grade 9 - 12 level)|1426
AMK3M|Keyboard Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|572
AMK3O|Keyboard Music|Grade 11|Open (Grade 9 - 12 level)|176
AMK4M|Keyboard Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|310
AMM1O|Music and Computers|Grade 9|Open (Grade 9 - 12 level)|183
AMM2O|Music and Computers|Grade 10|Open (Grade 9 - 12 level)|663
AMM3M|Music and Computers|Grade 11|University/College Preparation (Grade 11 & 12 level)|435
AMM3O|Music and Computers|Grade 11|Open (Grade 9 - 12 level)|188
AMM4M|Music and Computers|Grade 12|University/College Preparation (Grade 11 & 12 level)|310
AMO1O|Instrumental Music - Orchestra|Grade 9|Open (Grade 9 - 12 level)|308
AMO2O|Instrumental Music - Orchestra|Grade 10|Open (Grade 9 - 12 level)|113
AMO3M|Instrumental Music - Orchestra|Grade 11|University/College Preparation (Grade 11 & 12 level)|105
AMO3O|Instrumental Music - Orchestra|Grade 11|Open (Grade 9 - 12 level)|<10
AMO4M|Instrumental Music - Orchestra|Grade 12|University/College Preparation (Grade 11 & 12 level)|112
AMP1O|Instrumental Music - Percussion|Grade 9|Open (Grade 9 - 12 level)|185
AMP2O|Instrumental Music - Percussion|Grade 10|Open (Grade 9 - 12 level)|185
AMP3M|Instrumental Music - Percussion|Grade 11|University/College Preparation (Grade 11 & 12 level)|66
AMP3O|Instrumental Music - Percussion|Grade 11|Open (Grade 9 - 12 level)|53
AMP4M|Instrumental Music - Percussion|Grade 12|University/College Preparation (Grade 11 & 12 level)|44
AMQ1O|Music - Steel Drum|Grade 9|Open (Grade 9 - 12 level)|206
AMQ2O|Music - Steel Drum|Grade 10|Open (Grade 9 - 12 level)|194
AMQ3M|Music - Steel Drum|Grade 11|University/College Preparation (Grade 11 & 12 level)|56
AMQ3O|Music - Steel Drum|Grade 11|Open (Grade 9 - 12 level)|23
AMQ4M|Music - Steel Drum|Grade 12|University/College Preparation (Grade 11 & 12 level)|51
AMR1O|Repertoire|Grade 9|Open (Grade 9 - 12 level)|3606
AMR2O|Repertoire|Grade 10|Open (Grade 9 - 12 level)|3836
AMR3M|Repertoire|Grade 11|University/College Preparation (Grade 11 & 12 level)|2944
AMR3O|Repertoire|Grade 11|Open (Grade 9 - 12 level)|361
AMR4M|Repertoire|Grade 12|University/College Preparation (Grade 11 & 12 level)|2505
AMS1O|Instrumental Music - Strings|Grade 9|Open (Grade 9 - 12 level)|1865
AMS2O|Instrumental Music - Strings|Grade 10|Open (Grade 9 - 12 level)|1164
AMS3M|Instrumental Music - Strings|Grade 11|University/College Preparation (Grade 11 & 12 level)|855
AMS3O|Instrumental Music - Strings|Grade 11|Open (Grade 9 - 12 level)|28
AMS4M|Instrumental Music - Strings|Grade 12|University/College Preparation (Grade 11 & 12 level)|632
AMT1O|Music Theatre|Grade 9|Open (Grade 9 - 12 level)|127
AMT2O|Music Theatre|Grade 10|Open (Grade 9 - 12 level)|183
AMT3M|Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|654
AMT3O|Music Theatre|Grade 11|Open (Grade 9 - 12 level)|74
AMT4M|Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|539
AMU1O|Music|Grade 9|Open (Grade 9 - 12 level)|14109
AMU2O|Music|Grade 10|Open (Grade 9 - 12 level)|6488
AMU3M|Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|3666
AMU3O|Music|Grade 11|Open (Grade 9 - 12 level)|519
AMU4E|Music|Grade 12|Workplace Preparation (Grade 11 & 12 level)|70
AMU4M|Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|2753
AMV1O|Music - Vocal/Choral|Grade 9|Open (Grade 9 - 12 level)|3664
AMV2O|Music - Vocal/Choral|Grade 10|Open (Grade 9 - 12 level)|4387
AMV3M|Music - Vocal/Choral|Grade 11|University/College Preparation (Grade 11 & 12 level)|2420
AMV3O|Music - Vocal/Choral|Grade 11|Open (Grade 9 - 12 level)|544
AMV4M|Music - Vocal/Choral|Grade 12|University/College Preparation (Grade 11 & 12 level)|2187
AMW1O|Music - Woodwinds|Grade 9|Open (Grade 9 - 12 level)|123
AMW2O|Music - Woodwinds|Grade 10|Open (Grade 9 - 12 level)|45
AMW3M|Music - Woodwinds|Grade 11|University/College Preparation (Grade 11 & 12 level)|159
AMW4M|Music - Woodwinds|Grade 12|University/College Preparation (Grade 11 & 12 level)|57
AMX3M|Music - External (Conservatory)|Grade 11|University/College Preparation (Grade 11 & 12 level)|248
AMX4M|Music - External (Conservatory)|Grade 12|University/College Preparation (Grade 11 & 12 level)|436
ASA4T|Media and the Arts|Grade 12|College Delivered (Dual Credits)|11
ASM2O|Media Arts|Grade 10|Open (Grade 9 - 12 level)|9066
ASM3M|Media Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|2952
ASM3O|Media Arts|Grade 11|Open (Grade 9 - 12 level)|2948
ASM4E|Media Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|167
ASM4M|Media Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|2356
ATA4T|Basic Jazz |Grade 12|College Delivered (Dual Credits)|<10
ATB1O|Dance - Ballet|Grade 9|Open (Grade 9 - 12 level)|279
ATB2O|Dance - Ballet|Grade 10|Open (Grade 9 - 12 level)|285
ATB3M|Dance - Ballet|Grade 11|University/College Preparation (Grade 11 & 12 level)|274
ATB4M|Dance - Ballet|Grade 12|University/College Preparation (Grade 11 & 12 level)|164
ATC1O|Dance|Grade 9|Open (Grade 9 - 12 level)|3507
ATC2O|Dance|Grade 10|Open (Grade 9 - 12 level)|4716
ATC3M|Dance|Grade 11|University/College Preparation (Grade 11 & 12 level)|2483
ATC3O|Dance|Grade 11|Open (Grade 9 - 12 level)|691
ATC4E|Dance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|19
ATC4M|Dance|Grade 12|University/College Preparation (Grade 11 & 12 level)|1737
ATD1O|Dance - Composition|Grade 9|Open (Grade 9 - 12 level)|11
ATD2O|Dance - Composition|Grade 10|Open (Grade 9 - 12 level)|<10
ATD3M|Dance - Composition|Grade 11|University/College Preparation (Grade 11 & 12 level)|37
ATD4M|Dance - Composition|Grade 12|University/College Preparation (Grade 11 & 12 level)|231
ATF2O|Dance - African|Grade 10|Open (Grade 9 - 12 level)|<10
ATF3M|Dance - African|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
ATF4M|Dance - African|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATH4M|Dance - History Development|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATJ2O|Dance - Jazz|Grade 10|Open (Grade 9 - 12 level)|121
ATJ3M|Dance - Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|32
ATJ3O|Dance - Jazz|Grade 11|Open (Grade 9 - 12 level)|<10
ATJ4M|Dance - Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|36
ATL3M|Dance - Central and South American|Grade 11|University/College Preparation (Grade 11 & 12 level)|18
ATM1O|Dance - Modern|Grade 9|Open (Grade 9 - 12 level)|270
ATM2O|Dance - Modern|Grade 10|Open (Grade 9 - 12 level)|260
ATM3M|Dance - Modern|Grade 11|University/College Preparation (Grade 11 & 12 level)|215
ATM4M|Dance - Modern|Grade 12|University/College Preparation (Grade 11 & 12 level)|218
ATO2O|Dance - Pacific Rim/Asian|Grade 10|Open (Grade 9 - 12 level)|17
ATO3M|Dance - Pacific Rim/Asian|Grade 11|University/College Preparation (Grade 11 & 12 level)|11
ATO3O|Dance - Pacific Rim/Asian|Grade 11|Open (Grade 9 - 12 level)|<10
ATO4M|Dance - Pacific Rim/Asian|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATP1O|Dance - Performance Practice|Grade 9|Open (Grade 9 - 12 level)|191
ATP2O|Dance - Performance Practice|Grade 10|Open (Grade 9 - 12 level)|229
ATP3M|Dance - Performance Practice|Grade 11|University/College Preparation (Grade 11 & 12 level)|229
ATP3O|Dance - Performance Practice|Grade 11|Open (Grade 9 - 12 level)|<10
ATP4M|Dance - Performance Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|255
ATR2O|Dance-Hip Hop and Urban|Grade 10|Open (Grade 9 - 12 level)|<10
ATR3M|Dance-Hip Hop and Urban|Grade 11|University/College Preparation (Grade 11 & 12 level)|17
ATS2O|Dance-Social Dance (Ballroom, Swing, Traditional Form)|Grade 10|Open (Grade 9 - 12 level)|16
ATS3O|Dance-Social Dance (Ballroom,Swing, Traditional Forms)|Grade 11|Open (Grade 9 - 12 level)|17
ATS4M|Dance-Social Dance (Ballroom,Swing, Traditional Forms)|Grade 12|University/College Preparation (Grade 11 & 12 level)|11
ATU2O|Dance - Music Theatre|Grade 10|Open (Grade 9 - 12 level)|18
ATU3M|Dance - Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|35
ATU3O|Dance - Music Theatre|Grade 11|Open (Grade 9 - 12 level)|12
ATU4M|Dance - Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|51
ATX4M|Dance - French|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATY4T|Movement and Dance|Grade 12|College Delivered (Dual Credits)|<10
AVA4T|Ideas and Imagery|Grade 12|College Delivered (Dual Credits)|21
AVB4T|Visual Arts Oils|Grade 12|College Delivered (Dual Credits)|<10
AVD4T|Fashion Design|Grade 12|College Delivered (Dual Credits)|59
AVI1O|Visual Arts|Grade 9|Open (Grade 9 - 12 level)|47033
AVI2O|Visual Arts|Grade 10|Open (Grade 9 - 12 level)|30828
AVI3M|Visual Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|17239
AVI3O|Visual Arts|Grade 11|Open (Grade 9 - 12 level)|4415
AVI4E|Visual Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|550
AVI4M|Visual Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|11628
AVN4T|Sculptures|Grade 12|College Delivered (Dual Credits)|36
AVP4T|Painting|Grade 12|College Delivered (Dual Credits)|37
AWA1O|Visual Arts - Crafts|Grade 9|Open (Grade 9 - 12 level)|352
AWA2O|Visual Arts - Crafts|Grade 10|Open (Grade 9 - 12 level)|2463
AWA3M|Visual Arts - Crafts|Grade 11|University/College Preparation (Grade 11 & 12 level)|117
AWA3O|Visual Arts - Crafts|Grade 11|Open (Grade 9 - 12 level)|1797
AWA4M|Visual Arts - Crafts|Grade 12|University/College Preparation (Grade 11 & 12 level)|280
AWC2O|Visual Arts - Ceramics|Grade 10|Open (Grade 9 - 12 level)|434
AWC3M|Visual Arts - Ceramics|Grade 11|University/College Preparation (Grade 11 & 12 level)|487
AWC3O|Visual Arts - Ceramics|Grade 11|Open (Grade 9 - 12 level)|477
AWC4M|Visual Arts - Ceramics|Grade 12|University/College Preparation (Grade 11 & 12 level)|360
AWD1O|Visual Arts - Visual Design|Grade 9|Open (Grade 9 - 12 level)|295
AWD2O|Visual Arts - Visual Design|Grade 10|Open (Grade 9 - 12 level)|706
AWD3M|Visual Arts - Visual Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|1027
AWD3O|Visual Arts - Visual Design|Grade 11|Open (Grade 9 - 12 level)|248
AWD4M|Visual Arts - Visual Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|1407
AWE1O|Visual Arts - Information/Consumer Design|Grade 9|Open (Grade 9 - 12 level)|<10
AWE2O|Visual Arts - Information/Consumer Design|Grade 10|Open (Grade 9 - 12 level)|94
AWE3M|Visual Arts - Information/Consumer Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|386
AWE3O|Visual Arts - Information/Consumer Design|Grade 11|Open (Grade 9 - 12 level)|105
AWE4M|Visual Arts - Information/Consumer Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|620
AWF2O|Visual Arts - Industrial Design|Grade 10|Open (Grade 9 - 12 level)|81
AWF3M|Visual Arts - Industrial Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|22
AWF3O|Visual Arts - Industrial Design|Grade 11|Open (Grade 9 - 12 level)|24
AWF4M|Visual Arts - Industrial Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|64
AWG3M|Visual Arts - Environmental Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
AWH3M|Visual Arts - Interior Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|104
AWH3O|Visual Arts - Interior Design|Grade 11|Open (Grade 9 - 12 level)|54
AWH4M|Visual Arts - Interior Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|147
AWI1O|Visual Arts - Fashion and Textile Design|Grade 9|Open (Grade 9 - 12 level)|29
AWI2O|Visual Arts - Fashion and Textile Design|Grade 10|Open (Grade 9 - 12 level)|251
AWI3M|Visual Arts - Fashion and Textile Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|164
AWI3O|Visual Arts - Fashion and Textile Design|Grade 11|Open (Grade 9 - 12 level)|269
AWI4M|Visual Arts - Fashion and Textile Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|162
AWJ2O|Visual Arts - Stage Design|Grade 10|Open (Grade 9 - 12 level)|20
AWJ3M|Visual Arts - Stage Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|34
AWJ3O|Visual Arts - Stage Design|Grade 11|Open (Grade 9 - 12 level)|84
AWJ4M|Visual Arts - Stage Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|44
AWK1O|Visual Arts - Illustration|Grade 9|Open (Grade 9 - 12 level)|34
AWK2O|Visual Arts - Illustration|Grade 10|Open (Grade 9 - 12 level)|120
AWK3M|Visual Arts - Illustration|Grade 11|University/College Preparation (Grade 11 & 12 level)|171
AWK3O|Visual Arts - Illustration|Grade 11|Open (Grade 9 - 12 level)|101
AWK4M|Visual Arts - Illustration|Grade 12|University/College Preparation (Grade 11 & 12 level)|257
AWL1O|Visual Arts - Drawing|Grade 9|Open (Grade 9 - 12 level)|75
AWL2O|Visual Arts - Drawing|Grade 10|Open (Grade 9 - 12 level)|91
AWL3M|Visual Arts - Drawing|Grade 11|University/College Preparation (Grade 11 & 12 level)|463
AWL3O|Visual Arts - Drawing|Grade 11|Open (Grade 9 - 12 level)|151
AWL4M|Visual Arts - Drawing|Grade 12|University/College Preparation (Grade 11 & 12 level)|395
AWM1O|Visual Arts - Drawing and Painting|Grade 9|Open (Grade 9 - 12 level)|321
AWM2O|Visual Arts - Drawing and Painting|Grade 10|Open (Grade 9 - 12 level)|424
AWM3M|Visual Arts - Drawing and Painting|Grade 11|University/College Preparation (Grade 11 & 12 level)|944
AWM3O|Visual Arts - Drawing and Painting|Grade 11|Open (Grade 9 - 12 level)|223
AWM4M|Visual Arts - Drawing and Painting|Grade 12|University/College Preparation (Grade 11 & 12 level)|1261
AWN2O|Visual Arts - Painting|Grade 10|Open (Grade 9 - 12 level)|59
AWN3M|Visual Arts - Painting|Grade 11|University/College Preparation (Grade 11 & 12 level)|96
AWN3O|Visual Arts - Painting|Grade 11|Open (Grade 9 - 12 level)|111
AWN4M|Visual Arts - Painting|Grade 12|University/College Preparation (Grade 11 & 12 level)|395
AWO1O|Visual Arts - Printmaking|Grade 9|Open (Grade 9 - 12 level)|13
AWO2O|Visual Arts - Printmaking|Grade 10|Open (Grade 9 - 12 level)|123
AWO3M|Visual Arts - Printmaking|Grade 11|University/College Preparation (Grade 11 & 12 level)|151
AWO3O|Visual Arts - Printmaking|Grade 11|Open (Grade 9 - 12 level)|195
AWO4M|Visual Arts - Printmaking|Grade 12|University/College Preparation (Grade 11 & 12 level)|189
AWP2O|Visual Arts - Sculpture|Grade 10|Open (Grade 9 - 12 level)|189
AWP3M|Visual Arts - Sculpture|Grade 11|University/College Preparation (Grade 11 & 12 level)|247
AWP3O|Visual Arts - Sculpture|Grade 11|Open (Grade 9 - 12 level)|193
AWP4M|Visual Arts - Sculpture|Grade 12|University/College Preparation (Grade 11 & 12 level)|292
AWQ1O|Visual Arts - Photography|Grade 9|Open (Grade 9 - 12 level)|35
AWQ2O|Visual Arts - Photography|Grade 10|Open (Grade 9 - 12 level)|3414
AWQ3M|Visual Arts - Photography|Grade 11|University/College Preparation (Grade 11 & 12 level)|6679
AWQ3O|Visual Arts - Photography|Grade 11|Open (Grade 9 - 12 level)|4725
AWQ4M|Visual Arts - Photography|Grade 12|University/College Preparation (Grade 11 & 12 level)|3874
AWR1O|Visual Arts - Film/Video|Grade 9|Open (Grade 9 - 12 level)|60
AWR2O|Visual Arts - Film/Video|Grade 10|Open (Grade 9 - 12 level)|144
AWR3M|Visual Arts - Film/Video|Grade 11|University/College Preparation (Grade 11 & 12 level)|905
AWR3O|Visual Arts - Film/Video|Grade 11|Open (Grade 9 - 12 level)|300
AWR4M|Visual Arts - Film/Video|Grade 12|University/College Preparation (Grade 11 & 12 level)|1117
AWS1O|Visual Arts - Digital Media|Grade 9|Open (Grade 9 - 12 level)|699
AWS2O|Visual Arts - Digital Media|Grade 10|Open (Grade 9 - 12 level)|1238
AWS3M|Visual Arts - Digital Media|Grade 11|University/College Preparation (Grade 11 & 12 level)|1222
AWS3O|Visual Arts - Digital Media|Grade 11|Open (Grade 9 - 12 level)|270
AWS4M|Visual Arts - Digital Media|Grade 12|University/College Preparation (Grade 11 & 12 level)|777
AWT1O|Visual Arts - Non-Traditional|Grade 9|Open (Grade 9 - 12 level)|195
AWT2O|Visual Arts - Non-Traditional|Grade 10|Open (Grade 9 - 12 level)|511
AWT3M|Visual Arts - Non-Traditional|Grade 11|University/College Preparation (Grade 11 & 12 level)|428
AWT3O|Visual Arts - Non-Traditional|Grade 11|Open (Grade 9 - 12 level)|446
AWT4M|Visual Arts - Non-Traditional|Grade 12|University/College Preparation (Grade 11 & 12 level)|835
AWU2O|Visual Arts - Cultural/Historical Studies|Grade 10|Open (Grade 9 - 12 level)|50
AWU3M|Visual Arts - Cultural/Historical Studies|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
AWU3O|Visual Arts - Cultural/Historical Studies|Grade 11|Open (Grade 9 - 12 level)|144
AWU4M|Visual Arts - Cultural/Historical Studies|Grade 12|University/College Preparation (Grade 11 & 12 level)|177
BAA4T|Accounting|Grade 12|College Delivered (Dual Credits)|12
BAB4T|Accounting Basics|Grade 12|College Delivered (Dual Credits)|21
BAD4T|Administrative Accounting|Grade 12|College Delivered (Dual Credits)|<10
BAF3M|Financial Accounting Fundamentals|Grade 11|University/College Preparation (Grade 11 & 12 level)|25170
BAI3E|Accounting Essentials|Grade 11|Workplace Preparation (Grade 11 & 12 level)|295
BAN4E|Accounting for a Small Business|Grade 12|Workplace Preparation (Grade 11 & 12 level)|64
BAT4M|Financial Accounting Principles|Grade 12|University/College Preparation (Grade 11 & 12 level)|9178
BBA4T|Introduction to Business|Grade 12|College Delivered (Dual Credits)|38
